"ID","Marker","BioSample.Accession","Mitogenome.accession","Mitochondrial.clade","Sex.qPCR","Age","Region","Location","Year","Month","Day","Membership.rad","Membership.wgs","Q1.rad","Q2.rad","Q3.rad","Q4.rad","Q5.rad","Q1.wgs","Q2.wgs","Q3.wgs","Q4.wgs","Q5.wgs","Q6.wgs","O.Hom.rad","E.Hom.rad","F.rad","O.Hom.wgs","E.Hom.wgs","F.wgs"
"S_20_03418","lcWGS","SAMN36656842","OQ554205","Clade A","M",NA,"South East Hudson Bay",NA,2016,8,14,NA,"HBSC",NA,NA,NA,NA,NA,0.56367,0.020211,0.04491,0.05547,0.286163,0.029576,NA,NA,NA,640338,647096.1,-0.03541
"S_20_03419","Both","SAMN36656843","OQ554206","Clade A","M",NA,"South East Hudson Bay",NA,2016,8,14,"HBSC","HBSC",0.024195,0.612382,0.256141,0.016044,0.091237,0.603389,0.011039,0.005864,0.102652,0.27188,0.005177,18132,18258.3,-0.02104,639866,642935.3,-0.01617
"S_20_03420","lcWGS","SAMN36656844","OQ554207","Clade A","M",NA,"South East Hudson Bay",NA,2016,7,25,NA,"LGR",NA,NA,NA,NA,NA,0.154554,0.026357,0.00001,0.085634,0.720009,0.013437,NA,NA,NA,635365,622172.1,0.07162
"S_20_03421","lcWGS","SAMN36656845","OQ554208","Clade A","M",NA,"South East Hudson Bay",NA,2016,7,29,NA,"HBSC",NA,NA,NA,NA,NA,0.580938,0.019563,0.032408,0.093369,0.258206,0.015516,NA,NA,NA,638287,633815.6,0.02387
"S_20_03422","lcWGS","SAMN36656846","OQ554209","Clade A","M",NA,"South East Hudson Bay",NA,2016,7,29,NA,"LGR",NA,NA,NA,NA,NA,0.00001,0.00001,0.00001,0.00001,0.99995,0.00001,NA,NA,NA,639421,635008.8,0.02352
"S_20_03525","ddRADseq","SAMN36656886",NA,NA,NA,8,"South East Hudson Bay","Nastapoka_River",1994,8,16,"HBSC",NA,0.061923,0.572386,0.22586,0.048417,0.091415,NA,NA,NA,NA,NA,NA,18321,18193.9,0.0213,NA,NA,NA
"S_20_03526","lcWGS","SAMN36656887","OQ554231","Clade A","M",NA,"South East Hudson Bay",NA,2016,8,30,NA,"HBSC",NA,NA,NA,NA,NA,0.561292,0.015231,0.041011,0.076869,0.272219,0.033377,NA,NA,NA,641912,647036,-0.02685
"S_20_03527","ddRADseq","SAMN36656888",NA,NA,"F",NA,"South East Hudson Bay","Baie_Kilualuk",2007,8,5,"HBSC",NA,0.045077,0.698283,0.139621,0.030222,0.086797,NA,NA,NA,NA,NA,NA,18267,18557.8,-0.04745,NA,NA,NA
"S_20_03528","ddRADseq","SAMN36656889",NA,NA,"F",NA,"South East Hudson Bay","Inukjuak",2010,7,NA,"HBSC",NA,0.053197,0.587617,0.217291,0.07808,0.063815,NA,NA,NA,NA,NA,NA,18383,18561.4,-0.0291,NA,NA,NA
"S_20_03655","ddRADseq","SAMN36656940",NA,NA,"M",NA,"South East Hudson Bay","Island_Anderson",2017,6,22,"HBSC",NA,0.047021,0.59452,0.188201,0.084301,0.085956,NA,NA,NA,NA,NA,NA,18219,18398.8,-0.02965,NA,NA,NA
"S_20_03656","ddRADseq","SAMN36656941",NA,NA,"M",NA,"South East Hudson Bay","Kuujjuarapik",2017,6,15,"JB",NA,0.00001,0.00001,0.00001,0.99996,0.00001,NA,NA,NA,NA,NA,NA,18360,18432.5,-0.01194,NA,NA,NA
"S_20_03658","ddRADseq","SAMN36656942",NA,NA,"F",NA,"South East Hudson Bay","Nastapoka_Sound",2001,8,4,"HBSC",NA,0.054415,0.80544,0.00001,0.00001,0.140125,NA,NA,NA,NA,NA,NA,18329,18562.2,-0.03804,NA,NA,NA
"S_20_00625","ddRADseq","SAMN36656140",NA,NA,"F",7,"Belcher Islands","Sanikiluaq",2003,7,NA,"HBSC",NA,0.067755,0.543285,0.257726,0.071005,0.060229,NA,NA,NA,NA,NA,NA,18469,18533.1,-0.01048,NA,NA,NA
"S_20_00626_rep","ddRADseq","SAMN36656141",NA,NA,"M",13,"Belcher Islands","Sanikiluaq",2003,7,8,"HBSC",NA,0.049622,0.56563,0.111773,0.128362,0.144613,NA,NA,NA,NA,NA,NA,18373,18499.2,-0.02067,NA,NA,NA
"S_20_00627","ddRADseq","SAMN36656142",NA,NA,"F",5,"Belcher Islands","Wiegand_Island",2003,7,7,"HBSC",NA,0.096583,0.449472,0.345696,0.10824,0.00001,NA,NA,NA,NA,NA,NA,18133,17541.6,0.10243,NA,NA,NA
"S_20_00628","ddRADseq","SAMN36656143",NA,NA,"M",NA,"Belcher Islands","Wiegand_Island",2003,7,7,"HBSC",NA,0.090594,0.544595,0.234465,0.103779,0.026568,NA,NA,NA,NA,NA,NA,18472,18123.6,0.05828,NA,NA,NA
"S_20_00713","ddRADseq","SAMN36656198",NA,NA,"M",20,"Belcher Islands","Sanikiluaq",2002,5,30,"HBSC",NA,0.131391,0.357267,0.393331,0.076416,0.041594,NA,NA,NA,NA,NA,NA,16761,15596.8,0.23098,NA,NA,NA
"S_20_00715","lcWGS","SAMN36656199","OQ553984","Clade A","M",NA,"Belcher Islands","Sanikiluaq",2005,5,19,NA,"JB",NA,NA,NA,NA,NA,0.114928,0.026023,0.773648,0.036757,0.022121,0.026522,NA,NA,NA,613653,596477.1,0.09672
"S_20_00717","ddRADseq","SAMN36656200",NA,NA,"F",27,"Belcher Islands","Sanikiluaq",2004,6,19,"HBSC",NA,0.080182,0.471495,0.321189,0.072848,0.054286,NA,NA,NA,NA,NA,NA,18156,17480.3,0.11917,NA,NA,NA
"S_20_00718","ddRADseq","SAMN36656201",NA,NA,"M",22,"Belcher Islands","Sanikiluaq",2003,9,29,"HBSC",NA,0.060426,0.525827,0.232275,0.098912,0.08256,NA,NA,NA,NA,NA,NA,18402,18531.3,-0.02113,NA,NA,NA
"S_20_00719","Both","SAMN36656202","OQ553985","Clade A","F",NA,"Belcher Islands","Sanikiluaq",2005,5,19,"JB","JB",0.007941,0.05015,0.073703,0.835264,0.032943,0.136415,0.013563,0.724603,0.030691,0.052577,0.042152,18764,18526.7,0.0388,633845,626344.3,0.04053
"S_20_00720","ddRADseq","SAMN36656203",NA,NA,"M",16,"Belcher Islands","Sanikiluaq",2003,9,29,"HBSC",NA,0.041935,0.523778,0.230634,0.113138,0.090514,NA,NA,NA,NA,NA,NA,18427,18465.3,-0.0063,NA,NA,NA
"S_20_00721","ddRADseq","SAMN36656204",NA,NA,"F",18,"Belcher Islands","Sanikiluaq",2004,6,18,"HBSC",NA,0.176807,0.324465,0.383136,0.115582,0.00001,NA,NA,NA,NA,NA,NA,16539,15424,0.23449,NA,NA,NA
"S_20_00722","ddRADseq","SAMN36656205",NA,NA,"F",19,"Belcher Islands","Sanikiluaq",2004,12,17,"JB",NA,0.041201,0.00494,0.109978,0.842497,0.001384,NA,NA,NA,NA,NA,NA,18618,17762.9,0.14604,NA,NA,NA
"S_20_00724","ddRADseq","SAMN36656206",NA,NA,"F",NA,"Belcher Islands","Sanikiluaq",2005,5,19,"JB",NA,0.005067,0.023311,0.080154,0.877069,0.014398,NA,NA,NA,NA,NA,NA,18674,18440.7,0.03836,NA,NA,NA
"S_20_00725","ddRADseq","SAMN36656207",NA,NA,"M",NA,"Belcher Islands","Sanikiluaq",2005,5,19,"JB",NA,0.011554,0.00001,0.00001,0.962213,0.026213,NA,NA,NA,NA,NA,NA,18769,18487.2,0.0462,NA,NA,NA
"S_20_00726","ddRADseq","SAMN36656208",NA,NA,"M",23,"Belcher Islands","Sanikiluaq",2003,9,29,"HBSC",NA,0.014458,0.534608,0.284179,0.06598,0.100776,NA,NA,NA,NA,NA,NA,18371,18450.4,-0.013,NA,NA,NA
"S_20_00727","lcWGS","SAMN36656209","OQ553986","Clade D","M",25,"Belcher Islands","Sanikiluaq",2002,5,30,NA,"HBSC",NA,NA,NA,NA,NA,0.99995,0.00001,0.00001,0.00001,0.00001,0.00001,NA,NA,NA,638250,632441.4,0.03106
"S_20_00729","ddRADseq","SAMN36656210",NA,NA,"M",NA,"Belcher Islands","Sanikiluaq",2005,5,19,"JB",NA,0.00001,0.037305,0.075662,0.844563,0.042461,NA,NA,NA,NA,NA,NA,18623,18367.3,0.04226,NA,NA,NA
"S_20_00730","Both","SAMN36656211","OQ553987","Clade A","M",30,"Belcher Islands","Sanikiluaq",2002,5,NA,"JB","JB",0.098329,0.00001,0.00001,0.901641,0.00001,0.00001,0.00001,0.99995,0.00001,0.00001,0.00001,17703,16646.2,0.20081,636856,635101,0.00935
"S_20_00732","ddRADseq","SAMN36656212",NA,NA,"M",38,"Belcher Islands","Sanikiluaq",2004,7,NA,"HBSC",NA,0.177356,0.344105,0.359471,0.078557,0.040511,NA,NA,NA,NA,NA,NA,16450,15389.5,0.22348,NA,NA,NA
"S_20_00733","ddRADseq","SAMN36656213",NA,NA,"F",23,"Belcher Islands","Sanikiluaq",2004,12,17,"JB",NA,0.074759,0.00001,0.085771,0.83945,0.00001,NA,NA,NA,NA,NA,NA,17981,16830.7,0.20845,NA,NA,NA
"S_20_00734","ddRADseq","SAMN36656214",NA,NA,"F",19,"Belcher Islands","Sanikiluaq",2003,6,28,"HBSC",NA,0.133928,0.351866,0.406468,0.093361,0.014376,NA,NA,NA,NA,NA,NA,17241,15868.9,0.27051,NA,NA,NA
"S_20_00735","ddRADseq","SAMN36656215",NA,NA,"M",NA,"Belcher Islands","Sanikiluaq",2005,5,19,"JB",NA,0.00001,0.00491,0.019971,0.962925,0.012184,NA,NA,NA,NA,NA,NA,18842,18303.3,0.08943,NA,NA,NA
"S_20_00738","ddRADseq","SAMN36656216",NA,NA,NA,21,"Belcher Islands","Sanikiluaq",2004,6,17,"HBSC",NA,0.0366,0.585588,0.241072,0.047523,0.089217,NA,NA,NA,NA,NA,NA,18506,18324.4,0.03012,NA,NA,NA
"S_20_00739","lcWGS","SAMN36656217","OQ553988","Clade D","M",18,"Belcher Islands","Sanikiluaq",2002,5,NA,NA,"HBSC",NA,NA,NA,NA,NA,0.615551,0.017617,0.071209,0.091435,0.184723,0.019465,NA,NA,NA,639310,637641.8,0.00886
"S_20_00740","ddRADseq","SAMN36656218",NA,NA,"M",NA,"Belcher Islands","Sanikiluaq",2005,5,19,"JB",NA,0.00001,0.00001,0.079807,0.920163,0.00001,NA,NA,NA,NA,NA,NA,18671,18373.9,0.0489,NA,NA,NA
"S_20_00741","ddRADseq","SAMN36656219",NA,NA,"M",5,"Belcher Islands","Sanikiluaq",2002,5,17,"HBSC",NA,0.10899,0.538204,0.282392,0.041987,0.028427,NA,NA,NA,NA,NA,NA,18249,17675.2,0.10021,NA,NA,NA
"S_20_00742","Both","SAMN36656220","OQ553989","Clade D","F",27,"Belcher Islands","Sanikiluaq",2004,NA,NA,"HBSC","HBSC",0.03608,0.543868,0.293893,0.0703,0.055859,0.659649,0.023007,0.033252,0.044942,0.194677,0.044473,18301,18432.1,-0.02157,619668,608515.8,0.06176
"S_20_00743","lcWGS","SAMN36656221","OQ553990","Clade D","M",27,"Belcher Islands",NA,2002,NA,NA,NA,"HBSC",NA,NA,NA,NA,NA,0.99995,0.00001,0.00001,0.00001,0.00001,0.00001,NA,NA,NA,630549,635893.8,-0.02845
"S_20_00744","Both","SAMN36656222","OQ553991","Clade D","M",25,"Belcher Islands","Sanikiluaq",2002,5,30,"HBSC","HBSC",0.029644,0.586119,0.228267,0.063448,0.092522,0.682336,0.012325,0.026276,0.041322,0.208251,0.02949,18437,18290.9,0.02428,630946,624431.2,0.03524
"S_20_00745","ddRADseq","SAMN36656223",NA,NA,"M",20,"Belcher Islands","Sanikiluaq",2003,9,NA,"HBSC",NA,0.067461,0.555207,0.21802,0.091598,0.067715,NA,NA,NA,NA,NA,NA,18473,18305.3,0.02768,NA,NA,NA
"S_20_00748","ddRADseq","SAMN36656224",NA,NA,"F",53,"Belcher Islands","Sanikiluaq",2004,6,17,"HBSC",NA,0.035621,0.602189,0.197462,0.096064,0.068664,NA,NA,NA,NA,NA,NA,18340,18307.9,0.0053,NA,NA,NA
"S_20_00749","ddRADseq","SAMN36656225",NA,NA,"M",NA,"Belcher Islands","Sanikiluaq",2005,5,19,"JB",NA,0.030943,0.033908,0.075889,0.852157,0.007104,NA,NA,NA,NA,NA,NA,18670,18471.9,0.03251,NA,NA,NA
"S_20_00750","ddRADseq","SAMN36656226",NA,NA,"M",21,"Belcher Islands","Sanikiluaq",2003,9,29,"HBSC",NA,0.054597,0.441778,0.312442,0.118153,0.073031,NA,NA,NA,NA,NA,NA,18476,18097.9,0.06311,NA,NA,NA
"S_20_00751","Both","SAMN36656227","OQ553992","Clade D","M",23,"Belcher Islands","Sanikiluaq",2003,NA,NA,"HBSC","HBSC",0.069426,0.480155,0.322924,0.086743,0.040753,0.655975,0.016864,0.04997,0.022785,0.207643,0.046763,18133,17944,0.03178,635488,633189.9,0.01227
"S_20_00753","ddRADseq","SAMN36656228",NA,NA,NA,NA,"Belcher Islands","Sanikiluaq",2005,5,19,"JB",NA,0.036205,0.023334,0.050815,0.860289,0.029357,NA,NA,NA,NA,NA,NA,18666,18275.2,0.06464,NA,NA,NA
"S_20_00754","ddRADseq","SAMN36656229",NA,NA,"M",NA,"Belcher Islands","Sanikiluaq",2005,5,19,"JB",NA,0.052998,0.051823,0.032587,0.862581,0.00001,NA,NA,NA,NA,NA,NA,18684,18344.8,0.05608,NA,NA,NA
"S_20_00755","ddRADseq","SAMN36656230",NA,NA,"F",32,"Belcher Islands","Sanikiluaq",2004,6,17,"HBSC",NA,0.054228,0.491362,0.321816,0.093238,0.039356,NA,NA,NA,NA,NA,NA,18501,18021.2,0.08126,NA,NA,NA
"S_20_00756","lcWGS","SAMN36656231","OQ553993","Clade D","F",28,"Belcher Islands","Sanikiluaq",2004,6,17,NA,"HBSC",NA,NA,NA,NA,NA,0.659189,0.011654,0.031912,0.03702,0.221679,0.038546,NA,NA,NA,639189,641252.1,-0.0109
"S_20_00757","ddRADseq","SAMN36656232",NA,NA,"F",23,"Belcher Islands","Sanikiluaq",2004,6,17,"HBSC",NA,0.067596,0.552229,0.29109,0.089075,0.00001,NA,NA,NA,NA,NA,NA,18349,18057.2,0.04934,NA,NA,NA
"S_20_00758","ddRADseq","SAMN36656233",NA,NA,"M",NA,"Belcher Islands","Sanikiluaq",2005,5,19,"JB",NA,0.028455,0.039184,0.067621,0.851295,0.013446,NA,NA,NA,NA,NA,NA,18710,18385,0.05341,NA,NA,NA
"S_20_00761","ddRADseq","SAMN36656234",NA,NA,"M",NA,"Belcher Islands","Sanikiluaq",2005,5,19,"JB",NA,0.039177,0.00001,0.00001,0.931432,0.029372,NA,NA,NA,NA,NA,NA,18801,18470.3,0.05418,NA,NA,NA
"S_20_00764","ddRADseq","SAMN36656235",NA,NA,"M",NA,"Belcher Islands","Sanikiluaq",2005,5,19,"JB",NA,0.041465,0.00001,0.00001,0.958505,0.00001,NA,NA,NA,NA,NA,NA,18691,18389.6,0.04959,NA,NA,NA
"S_20_00765","ddRADseq","SAMN36656236",NA,NA,"M",17,"Belcher Islands","Sanikiluaq",2002,5,30,"HBSC",NA,0.070353,0.550156,0.302186,0.064254,0.013051,NA,NA,NA,NA,NA,NA,18459,18188,0.04542,NA,NA,NA
"S_20_00766","ddRADseq","SAMN36656237",NA,NA,"M",32,"Belcher Islands","Sanikiluaq",2002,5,30,"HBSC",NA,0.066911,0.542324,0.253803,0.100398,0.036564,NA,NA,NA,NA,NA,NA,18371,18403.3,-0.00531,NA,NA,NA
"S_20_00767","Both","SAMN36656238","OQ553994","Clade D","F",35,"Belcher Islands","Sanikiluaq",2004,6,18,"HBSC","HBSC",0.119401,0.460881,0.310914,0.066033,0.042771,0.639769,0.020113,0.062235,0.041981,0.201641,0.034261,17974,17356.5,0.11047,634589,628275.5,0.03396
"S_20_00768","ddRADseq","SAMN36656239",NA,NA,"M",NA,"Belcher Islands","Sanikiluaq",2005,5,19,"JB",NA,0.093158,0.045396,0.00001,0.861426,0.00001,NA,NA,NA,NA,NA,NA,18404,17389,0.18015,NA,NA,NA
"S_20_00769","ddRADseq","SAMN36656240",NA,NA,"M",NA,"Belcher Islands","Sanikiluaq",2005,5,19,"JB",NA,0.014685,0.074611,0.089116,0.790346,0.031242,NA,NA,NA,NA,NA,NA,18448,18280.9,0.02779,NA,NA,NA
"S_20_01410","lcWGS","SAMN36656532","OQ554097","Clade A","M",NA,"Belcher Islands","Flaherty_Island",2011,12,29,NA,"JB",NA,NA,NA,NA,NA,0.100473,0.009852,0.760208,0.053265,0.020262,0.05594,NA,NA,NA,632442,615715.2,0.09192
"S_20_01441","lcWGS","SAMN36656544","OQ554109","Clade D","M",33,"Belcher Islands","Sanikiluaq",2009,7,5,NA,"HBSC",NA,NA,NA,NA,NA,0.662018,0.01258,0.046019,0.029068,0.215414,0.034902,NA,NA,NA,639116,638974.7,0.00075
"S_20_01465","lcWGS","SAMN36656550","OQ554115","Clade D","F",7,"Belcher Islands","Sanikiluaq",1995,7,8,NA,"HBSC",NA,NA,NA,NA,NA,0.651667,0.015858,0.029444,0.057231,0.217356,0.028444,NA,NA,NA,637592,627435.8,0.05468
"S_20_01472","lcWGS","SAMN36656551","OQ554117","Clade C","M",NA,"Belcher Islands","Coats_Bay",2013,2,15,NA,"JB",NA,NA,NA,NA,NA,0.00001,0.00001,0.99995,0.00001,0.00001,0.00001,NA,NA,NA,641297,630272,0.05918
"S_20_01475","lcWGS","SAMN36656552","OQ554118","Clade A","M",NA,"Belcher Islands","Coats_Bay",2013,2,15,NA,"JB",NA,NA,NA,NA,NA,0.122921,0.002611,0.758396,0.015514,0.043933,0.056625,NA,NA,NA,641164,641889.8,-0.00383
"S_20_01574","lcWGS","SAMN36656573","OQ554139","Clade D","F",NA,"Belcher Islands","Sanikiluaq",2021,NA,NA,NA,"HBSC",NA,NA,NA,NA,NA,0.520679,0.016074,0.00622,0.134915,0.275656,0.046456,NA,NA,NA,632813,626975.7,0.03143
"S_20_01612","lcWGS","SAMN36656578","OQ554144","Clade D","F",NA,"Belcher Islands","Sanikiluaq",2021,NA,NA,NA,"HBSC",NA,NA,NA,NA,NA,0.611159,0.00001,0.075938,0.040287,0.204982,0.067623,NA,NA,NA,635449,640215.6,-0.02522
"S_20_03466","lcWGS","SAMN36656861","OQ554218","Clade D","F",27,"Belcher Islands","Wiegand_Island",2009,6,9,NA,"HBSC",NA,NA,NA,NA,NA,0.633205,0.002521,0.048379,0.043291,0.229031,0.043572,NA,NA,NA,637816,633866.3,0.02109
"S_20_03555","lcWGS","SAMN36656898","OQ554241","Clade D","M",41,"Belcher Islands","Sanikiluaq",1996,9,25,NA,"HBSC",NA,NA,NA,NA,NA,0.550893,0.016699,0.009821,0.089964,0.294026,0.038596,NA,NA,NA,638165,634622.9,0.01888
"S_20_03642","lcWGS","SAMN36656936","OQ554242","Clade D","F",NA,"Belcher Islands","Sanikiluaq",2018,7,3,NA,"HBSC",NA,NA,NA,NA,NA,0.666354,0.0241,0.048066,0.056363,0.202867,0.002251,NA,NA,NA,637766,629121.8,0.04646
"S_20_03644","lcWGS","SAMN36656937","OQ554243","Clade D","M",NA,"Belcher Islands","Wiegand_Island",2018,6,11,NA,"HBSC",NA,NA,NA,NA,NA,0.659506,0.013887,0.049228,0.01849,0.228296,0.030592,NA,NA,NA,636543,633475,0.0164
"S_20_03652","ddRADseq","SAMN36656939",NA,NA,"F",NA,"Belcher Islands","Sanikiluaq",2004,5,19,"JB",NA,0.02983,0.02615,0.00001,0.944,0.00001,NA,NA,NA,NA,NA,NA,18715,18472.8,0.03968,NA,NA,NA
"S_20_03669","lcWGS","SAMN36656946","OQ554247","Clade A","M",NA,"Belcher Islands","Sanikiluaq",2020,7,2,NA,"LGR",NA,NA,NA,NA,NA,0.00001,0.00001,0.00001,0.00001,0.99995,0.00001,NA,NA,NA,630725,626598,0.02225
"S_20_03671","lcWGS","SAMN36656947","OQ554248","Clade A","M",NA,"Belcher Islands","Sanikiluaq",2020,7,2,NA,"LGR",NA,NA,NA,NA,NA,0.148493,0.011363,0.01559,0.100734,0.664579,0.059242,NA,NA,NA,640220,635239.8,0.02653
"S_20_03675","lcWGS","SAMN36656948","OQ554249","Clade C","M",31,"Belcher Islands","Sanikiluaq",1998,5,11,NA,"JB",NA,NA,NA,NA,NA,0.00001,0.009436,0.944649,0.00001,0.00001,0.045885,NA,NA,NA,642029,635555.6,0.03448
"S_20_03678","lcWGS","SAMN36656949","OQ554250","Clade D","M",24,"Belcher Islands","Hudson_Bay",2007,6,20,NA,"HBSC",NA,NA,NA,NA,NA,0.679899,0.003395,0.053453,0.039211,0.191963,0.032079,NA,NA,NA,636514,637613,-0.00584
"S_20_03681","lcWGS","SAMN36656950","OQ554251","Clade D","M",34,"Belcher Islands","Sanikiluaq",2007,6,20,NA,"HBSC",NA,NA,NA,NA,NA,0.669436,0.012778,0.051795,0.006973,0.235178,0.023839,NA,NA,NA,638215,630997.2,0.03872
"S_20_03689","lcWGS","SAMN36656951","OQ554252","Clade A","M",12,"Belcher Islands","Claw_Point_Kataluuk",2008,5,23,NA,"JB",NA,NA,NA,NA,NA,0.00001,0.00001,0.99995,0.00001,0.00001,0.00001,NA,NA,NA,643689,644634.5,-0.00497
"S_20_03707","lcWGS","SAMN36656952","OQ554253","Clade D","M",NA,"Belcher Islands","Claw_Point_Kataluuk",2009,6,22,NA,"HBSC",NA,NA,NA,NA,NA,0.623985,0.00963,0.026042,0.070092,0.208998,0.061253,NA,NA,NA,634228,638875.5,-0.02462
"S_20_03718","lcWGS","SAMN36656953","OQ554254","Clade C","M",NA,"Belcher Islands","Wiegand_Island",2010,5,12,NA,"JB",NA,NA,NA,NA,NA,0.00001,0.00001,0.99995,0.00001,0.00001,0.00001,NA,NA,NA,631107,614034.6,0.0939
"S_20_03719","lcWGS","SAMN36656954","OQ554255","Clade C","M",33,"Belcher Islands","Sanikiluaq",2010,5,13,NA,"JB",NA,NA,NA,NA,NA,0.00001,0.00001,0.99995,0.00001,0.00001,0.00001,NA,NA,NA,640038,638076.3,0.01041
"S_20_03720","lcWGS","SAMN36656955","OQ554256","Clade C","M",24,"Belcher Islands","Renouf_island",2010,5,22,NA,"JB",NA,NA,NA,NA,NA,0.00001,0.00001,0.99995,0.00001,0.00001,0.00001,NA,NA,NA,652145,644453.1,0.04045
"S_20_03722","lcWGS","SAMN36656956","OQ554257","Clade C","M",32,"Belcher Islands","Sanikiluaq",2010,5,15,NA,"JB",NA,NA,NA,NA,NA,0.00001,0.011425,0.974208,0.00001,0.00001,0.014336,NA,NA,NA,632194,619309,0.07026
"S_20_03726","lcWGS","SAMN36656957","OQ554258","Clade C","M",35,"Belcher Islands","Sanikiluaq",2010,5,24,NA,"JB",NA,NA,NA,NA,NA,0.00001,0.00001,0.99995,0.00001,0.00001,0.00001,NA,NA,NA,629997,613114.4,0.09293
"S_20_03731","lcWGS","SAMN36656958","OQ554259","Clade D","M",NA,"Belcher Islands","Renouf_island",2010,10,12,NA,"HBSC",NA,NA,NA,NA,NA,0.603939,0.018548,0.065389,0.036247,0.213383,0.062495,NA,NA,NA,635777,636398.7,-0.0033
"S_20_03736","lcWGS","SAMN36656959","OQ554260","Clade D","F",NA,"Belcher Islands","Sanikiluaq_Belcher Islands",2011,NA,NA,NA,"HBSC",NA,NA,NA,NA,NA,0.649616,0.01609,0.040909,0.038851,0.223875,0.030659,NA,NA,NA,627062,627740.8,-0.00365
"S_20_03742","lcWGS","SAMN36656960","OQ554261","Clade D","M",56,"Belcher Islands","Renouf_Island",2011,6,14,NA,"HBSC",NA,NA,NA,NA,NA,0.653076,0.00001,0.056205,0.017669,0.223826,0.049213,NA,NA,NA,637074,644222.5,-0.03761
"S_20_03743","lcWGS","SAMN36656961","OQ554262","Clade D","F",51,"Belcher Islands","Sanikiluaq",2011,6,2,NA,"HBSC",NA,NA,NA,NA,NA,0.63444,0.01376,0.046286,0.06184,0.20536,0.038314,NA,NA,NA,640821,628676.2,0.06538
"S_20_03746","lcWGS","SAMN36656962","OQ554263","Clade A","M",NA,"Belcher Islands","Coats_Bay",2013,2,15,NA,"JB",NA,NA,NA,NA,NA,0.07232,0.01009,0.835742,0.023676,0.016827,0.041345,NA,NA,NA,642566,632159.4,0.0557
"S_20_03750","lcWGS","SAMN36656963","OQ554264","Clade A","M",30,"Belcher Islands","Coats_Bay",2013,2,15,NA,"JB",NA,NA,NA,NA,NA,0.100776,0.004742,0.769551,0.008625,0.063336,0.05297,NA,NA,NA,641550,636706.3,0.02576
"S_20_03752","lcWGS","SAMN36656964","OQ554265","Clade D","M",NA,"Belcher Islands","Sanikiluaq",2020,6,29,NA,"HBSC",NA,NA,NA,NA,NA,0.629215,0.025027,0.049258,0.023234,0.217312,0.055954,NA,NA,NA,635257,634399.2,0.00457
"S_20_03753","lcWGS","SAMN36656965","OQ554266","Clade D","F",NA,"Belcher Islands","Sanikiluaq",2020,6,29,NA,"HBSC",NA,NA,NA,NA,NA,0.645105,0.012131,0.029379,0.069956,0.219338,0.024092,NA,NA,NA,632504,632080.1,0.00227
"S_20_03754","lcWGS","SAMN36656966","OQ554267","Clade D","F",NA,"Belcher Islands","Sanikiluaq",2020,6,29,NA,"HBSC",NA,NA,NA,NA,NA,0.623639,0.030441,0.051778,0.071952,0.209101,0.01309,NA,NA,NA,626298,612771.5,0.07452
"S_20_03759","lcWGS","SAMN36656967","OQ554268","Clade C","M",18,"Belcher Islands","Sanikiluaq",2006,5,27,NA,"JB",NA,NA,NA,NA,NA,0.00001,0.00001,0.99995,0.00001,0.00001,0.00001,NA,NA,NA,640600,644774.5,-0.02194
"S_20_03760","lcWGS","SAMN36656968","OQ554269","Clade C","M",23,"Belcher Islands","Sanikiluaq",2006,5,20,NA,"JB",NA,NA,NA,NA,NA,0.00001,0.00001,0.985628,0.00001,0.00001,0.014332,NA,NA,NA,637557,630957.7,0.03539
"S_20_03761","lcWGS","SAMN36656969","OQ554270","Clade C","M",26,"Belcher Islands","Sanikiluaq",2006,5,27,NA,"JB",NA,NA,NA,NA,NA,0.00001,0.00001,0.99995,0.00001,0.00001,0.00001,NA,NA,NA,636790,645831.1,-0.04743
"S_20_03764","lcWGS","SAMN36656970","OQ554271","Clade D","M",28,"Belcher Islands","Sanikiluaq",2007,6,21,NA,"HBSC",NA,NA,NA,NA,NA,0.638791,0.01258,0.044221,0.034351,0.220809,0.049248,NA,NA,NA,635909,639774.2,-0.02048
"S_20_03769","lcWGS","SAMN36656971","OQ554272","Clade D","F",16,"Belcher Islands","Mosisee_Point",1998,5,18,NA,"JB",NA,NA,NA,NA,NA,0.00001,0.00001,0.99995,0.00001,0.00001,0.00001,NA,NA,NA,616573,591153.2,0.1449
"S_20_03785","lcWGS","SAMN36656972","OQ554273","Clade D","M",33,"Belcher Islands","Sanikiluaq",1995,6,13,NA,"HBSC",NA,NA,NA,NA,NA,0.640838,0.003607,0.039973,0.054975,0.23129,0.029317,NA,NA,NA,627425,636742.3,-0.04943
"S_20_03795","lcWGS","SAMN36656973","OQ554274","Clade D","M",27,"Belcher Islands","Sanikiluaq",1996,9,16,NA,"LGR",NA,NA,NA,NA,NA,0.00001,0.00001,0.00001,0.00001,0.99995,0.00001,NA,NA,NA,638073,638071.8,0.00001
"S_20_03803","lcWGS","SAMN36656974","OQ554275","Clade D","F",21,"Belcher Islands","Sanikiluaq",1997,6,12,NA,"HBSC",NA,NA,NA,NA,NA,0.584113,0.003736,0.044479,0.061063,0.247118,0.05949,NA,NA,NA,635555,644004.8,-0.04444
