SsampleID,ID_GQ,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,K,Region,Membership
S_20_03538,356.SLE.2019.BELUGA.ADN_20_05092.S_20_03538.dl.n_s.bam,1.00E-05,0.999947,1.00E-05,1.30E-05,1.00E-05,1.00E-05,NA,NA,NA,NA,6,SLE,SLE
S_20_03539,365.SLE.2019.BELUGA.ADN_20_05093.S_20_03539.dl.n_s.bam,1.00E-05,0.999948,1.00E-05,1.20E-05,1.00E-05,1.00E-05,NA,NA,NA,NA,6,SLE,SLE
S_20_00661,335.CBS.2002.BELUGA.ADN_20_04835.S_20_00661.dl.n_s.bam,1.00E-05,1.00E-05,1.00E-05,0.99995,1.00E-05,1.00E-05,NA,NA,NA,NA,6,CS,CS
S_20_00662,309.CBS.2002.BELUGA.ADN_20_01145.S_20_00662.dl.n_s.bam,0.106333,0.009898,0.012771,0.744431,0.06817,0.058397,NA,NA,NA,NA,6,CS,CS
S_20_00663,327.CBS.2002.BELUGA.ADN_20_02299.S_20_00663.dl.n_s.bam,1.00E-05,1.00E-05,1.00E-05,0.99995,1.00E-05,1.00E-05,NA,NA,NA,NA,6,CS,CS
S_20_00664,328.CBS.2005.BELUGA.ADN_20_02296.S_20_00664.dl.n_s.bam,0.594691,0.034996,0.02747,0.083352,0.24635,0.013142,NA,NA,NA,NA,6,CS,HBSC
S_20_00691,339.CBS.2002.BELUGA.ADN_20_01139.S_20_00691.dl.n_s.bam,1.00E-05,1.00E-05,1.00E-05,0.99995,1.00E-05,1.00E-05,NA,NA,NA,NA,6,CS,CS
S_20_00693,316.CBS.2005.BELUGA.ADN_20_02375.S_20_00693.dl.n_s.bam,0.521074,0.001764,0.033778,0.156311,0.271352,0.015721,NA,NA,NA,NA,6,CS,HBSC
S_20_00694,326.CBS.2002.BELUGA.ADN_20_02300.S_20_00694.dl.n_s.bam,1.00E-05,1.00E-05,1.00E-05,0.99995,1.00E-05,1.00E-05,NA,NA,NA,NA,6,CS,CS
S_20_00703,319.CBS.2006.BELUGA.ADN_20_02380.S_20_00703.dl.n_s.bam,1.00E-05,1.00E-05,1.00E-05,0.81004,0.036735,0.153195,NA,NA,NA,NA,6,CS,CS
S_20_00776,333.CBS.2002.BELUGA.ADN_20_02420.S_20_00776.dl.n_s.bam,1.00E-05,1.00E-05,1.00E-05,0.99995,1.00E-05,1.00E-05,NA,NA,NA,NA,6,CS,CS
S_20_00778,338.CBS.2002.BELUGA.ADN_20_02298.S_20_00778.dl.n_s.bam,0.068698,0.000126,0.005428,0.708385,0.093924,0.123439,NA,NA,NA,NA,6,CS,CS
S_20_00781,324.CBS.2007.BELUGA.ADN_20_02283.S_20_00781.dl.n_s.bam,1.00E-05,1.00E-05,1.00E-05,0.99995,1.00E-05,1.00E-05,NA,NA,NA,NA,6,CS,CS
S_20_00784,341.CBS.2007.BELUGA.ADN_20_02285.S_20_00784.dl.n_s.bam,0.052061,1.00E-05,0.008696,0.675487,0.137922,0.125825,NA,NA,NA,NA,6,CS,CS
S_20_00785,322.CBS.2006.BELUGA.ADN_20_02286.S_20_00785.dl.n_s.bam,1.00E-05,1.00E-05,1.00E-05,0.99995,1.00E-05,1.00E-05,NA,NA,NA,NA,6,CS,CS
S_20_01255,340.CBS.2009.BELUGA.ADN_20_04646.S_20_01255.dl.n_s.bam,0.604222,0.011663,0.010215,0.091304,0.249925,0.032672,NA,NA,NA,NA,6,CS,HBSC
S_20_01270,336.CBS.1997.BELUGA.ADN_20_04666.S_20_01270.dl.n_s.bam,1.00E-05,1.00E-05,1.00E-05,0.869626,1.00E-05,0.130334,NA,NA,NA,NA,6,CS,CS
S_20_01273,305.CBS.1997.BELUGA.ADN_20_05020.S_20_01273.dl.n_s.bam,0.009739,2.40E-05,1.00E-05,0.809296,0.087396,0.093535,NA,NA,NA,NA,6,CS,CS
S_20_01327,303.CBS.1997.BELUGA.ADN_20_04678.S_20_01327.dl.n_s.bam,1.00E-05,1.00E-05,1.00E-05,0.99995,1.00E-05,1.00E-05,NA,NA,NA,NA,6,CS,CS
S_20_01329,306.CBS.2001.BELUGA.ADN_20_04816.S_20_01329.dl.n_s.bam,0.081409,0.006034,1.00E-05,0.767327,0.088021,0.057199,NA,NA,NA,NA,6,CS,CS
S_20_01335,297.CBS.2000.BELUGA.ADN_20_04814.S_20_01335.dl.n_s.bam,1.00E-05,1.00E-05,0.018659,0.78263,0.057234,0.141458,NA,NA,NA,NA,6,CS,CS
S_20_01409,304.CBS.1997.BELUGA.ADN_20_04853.S_20_01409.dl.n_s.bam,1.00E-05,1.00E-05,1.00E-05,0.99995,1.00E-05,1.00E-05,NA,NA,NA,NA,6,CS,CS
S_20_01418,332.CBS.2002.BELUGA.ADN_20_02301.S_20_01418.dl.n_s.bam,0.063851,1.00E-05,0.023863,0.746111,0.073972,0.092193,NA,NA,NA,NA,6,CS,CS
S_20_01430,330.CBS.1997.BELUGA.ADN_20_04935.S_20_01430.dl.n_s.bam,1.00E-05,1.00E-05,1.00E-05,0.99995,1.00E-05,1.00E-05,NA,NA,NA,NA,6,CS,CS
S_20_01432,331.CBS.1997.BELUGA.ADN_20_04937.S_20_01432.dl.n_s.bam,1.00E-05,1.00E-05,1.00E-05,0.99995,1.00E-05,1.00E-05,NA,NA,NA,NA,6,CS,CS
S_20_01539,301.CBS.1984.BELUGA.ADN_20_05960.S_20_01539.dl.n_s.bam,0.063794,0.006345,0.013404,0.716757,0.093392,0.106307,NA,NA,NA,NA,6,CS,CS
S_20_01546,329.CBS.2010.BELUGA.ADN_20_05937.S_20_01546.dl.n_s.bam,1.00E-05,1.00E-05,1.00E-05,0.99995,1.00E-05,1.00E-05,NA,NA,NA,NA,6,CS,CS
S_20_01556,298.CBS.1982.BELUGA.ADN_20_05930.S_20_01556.dl.n_s.bam,1.00E-05,1.00E-05,1.00E-05,0.822189,1.00E-05,0.177771,NA,NA,NA,NA,6,CS,CS
S_20_01580,302.CBS.2016.BELUGA.ADN_20_05906.S_20_01580.dl.n_s.bam,0.535736,0.020206,0.015764,0.135455,0.263965,0.028874,NA,NA,NA,NA,6,CS,HBSC
S_20_01597,299.CBS.1984.BELUGA.ADN_20_05878.S_20_01597.dl.n_s.bam,0.643476,0.001542,0.013676,0.078082,0.229143,0.03408,NA,NA,NA,NA,6,CS,HBSC
S_20_03496,300.CBS.1994.BELUGA.ADN_20_05968.S_20_03496.dl.n_s.bam,1.00E-05,1.30E-05,1.00E-05,0.999947,1.00E-05,1.00E-05,NA,NA,NA,NA,6,CS,CS
S_20_03509,325.CBS.2007.BELUGA.ADN_20_02294.S_20_03509.dl.n_s.bam,1.00E-05,1.00E-05,1.00E-05,0.99995,1.00E-05,1.00E-05,NA,NA,NA,NA,6,CS,CS
S_20_03510,323.CBS.2007.BELUGA.ADN_20_02295.S_20_03510.dl.n_s.bam,1.00E-05,1.00E-05,1.00E-05,0.99995,1.00E-05,1.00E-05,NA,NA,NA,NA,6,CS,CS
S_20_03511,313.CBS.2002.BELUGA.ADN_20_02297.S_20_03511.dl.n_s.bam,0.055103,1.00E-05,0.00293,0.763607,0.047836,0.130514,NA,NA,NA,NA,6,CS,CS
S_20_03522,342.CBS.2002.BELUGA.ADN_20_01137.S_20_03522.dl.n_s.bam,1.00E-05,1.00E-05,1.00E-05,0.99995,1.00E-05,1.00E-05,NA,NA,NA,NA,6,CS,CS
S_20_01331,296.FRB.2002.BELUGA.ADN_20_04810.S_20_01331.dl.n_s.bam,0.617103,0.019733,0.013399,0.107325,0.23572,0.006721,NA,NA,NA,NA,6,FRB,HBSC
S_20_01400,290.FRB.1997.BELUGA.ADN_20_04855.S_20_01400.dl.n_s.bam,0.451326,0.014853,0.027115,0.148789,0.276602,0.081315,NA,NA,NA,NA,6,FRB,HBSC
S_20_01434,294.FRB.1996.BELUGA.ADN_20_04926.S_20_01434.dl.n_s.bam,0.490356,0.030417,0.017491,0.178606,0.244068,0.039062,NA,NA,NA,NA,6,FRB,HBSC
S_20_01437,295.FRB.1996.BELUGA.ADN_20_04929.S_20_01437.dl.n_s.bam,0.553796,0.019941,0.01227,0.101765,0.276482,0.035746,NA,NA,NA,NA,6,FRB,HBSC
S_20_01438,293.FRB.1996.BELUGA.ADN_20_04930.S_20_01438.dl.n_s.bam,0.552197,0.002899,0.013678,0.128193,0.27604,0.026993,NA,NA,NA,NA,6,FRB,HBSC
S_20_01444,289.FRB.1996.BELUGA.ADN_20_04918.S_20_01444.dl.n_s.bam,0.614893,0.016821,0.009096,0.019954,0.318204,0.021032,NA,NA,NA,NA,6,FRB,HBSC
S_20_01454,291.FRB.1993.BELUGA.ADN_20_04901.S_20_01454.dl.n_s.bam,0.351319,0.014807,0.009729,0.408697,0.155979,0.059468,NA,NA,NA,NA,6,FRB,HBSC
S_20_01462,292.FRB.1994.BELUGA.ADN_20_04909.S_20_01462.dl.n_s.bam,0.568134,0.004467,0.017102,0.099419,0.26551,0.045368,NA,NA,NA,NA,6,FRB,HBSC
S_20_00622,66.JAM.2007.BELUGA.ADN_20_00971.S_20_00622.dl.n_s.bam,1.00E-05,1.00E-05,0.99995,1.00E-05,1.00E-05,1.00E-05,NA,NA,NA,NA,6,JAM,JAM-BEL
S_20_00699,65.JAM.2007.BELUGA.ADN_20_00975.S_20_00699.dl.n_s.bam,1.00E-05,1.00E-05,0.99995,1.00E-05,1.00E-05,1.00E-05,NA,NA,NA,NA,6,JAM,JAM-BEL
S_20_00710,68.JAM.2008.BELUGA.ADN_20_02349.S_20_00710.dl.n_s.bam,1.00E-05,1.00E-05,0.99995,1.00E-05,1.00E-05,1.00E-05,NA,NA,NA,NA,6,JAM,JAM-BEL
S_20_00711,64.JAM.2007.BELUGA.ADN_20_02340.S_20_00711.dl.n_s.bam,1.00E-05,1.00E-05,0.99995,1.00E-05,1.00E-05,1.00E-05,NA,NA,NA,NA,6,JAM,JAM-BEL
S_20_01154,61.JAM.2003.BELUGA.ADN_20_01040.S_20_01154.dl.n_s.bam,1.00E-05,1.00E-05,0.99995,1.00E-05,1.00E-05,1.00E-05,NA,NA,NA,NA,6,JAM,JAM-BEL
S_20_03444,71.JAM.2009.BELUGA.ADN_20_05089.S_20_03444.dl.n_s.bam,1.00E-05,1.00E-05,0.99995,1.00E-05,1.00E-05,1.00E-05,NA,NA,NA,NA,6,JAM,JAM-BEL
S_20_03447,73.JAM.2009.BELUGA.ADN_20_01167.S_20_03447.dl.n_s.bam,1.00E-05,1.00E-05,0.99995,1.00E-05,1.00E-05,1.00E-05,NA,NA,NA,NA,6,JAM,JAM-BEL
S_20_03448,72.JAM.2009.BELUGA.ADN_20_01168.S_20_03448.dl.n_s.bam,1.00E-05,1.00E-05,0.99995,1.00E-05,1.00E-05,1.00E-05,NA,NA,NA,NA,6,JAM,JAM-BEL
S_20_03453,70.JAM.2008.BELUGA.ADN_20_02347.S_20_03453.dl.n_s.bam,1.00E-05,1.00E-05,0.99995,1.00E-05,1.00E-05,1.00E-05,NA,NA,NA,NA,6,JAM,JAM-BEL
S_20_03455,69.JAM.2008.BELUGA.ADN_20_02350.S_20_03455.dl.n_s.bam,1.00E-05,1.00E-05,0.964396,0.020955,1.00E-05,0.014619,NA,NA,NA,NA,6,JAM,JAM-BEL
S_20_00929,194.NHB.1993.BELUGA.ADN_20_02014.S_20_00929.dl.n_s.bam,0.571014,0.005503,0.006914,0.108146,0.265664,0.042759,NA,NA,NA,NA,6,NHB,HBSC
S_20_01051,198.NHB.1999.BELUGA.ADN_20_02052.S_20_01051.dl.n_s.bam,0.607031,0.018789,0.01194,0.0991,0.22954,0.0336,NA,NA,NA,NA,6,NHB,HBSC
S_20_01052,197.NHB.1999.BELUGA.ADN_20_01276.S_20_01052.dl.n_s.bam,0.618072,0.017095,0.014671,0.139862,0.210289,1.00E-05,NA,NA,NA,NA,6,NHB,HBSC
S_20_01062,200.NHB.2000.BELUGA.ADN_20_04748.S_20_01062.dl.n_s.bam,0.582033,0.025,0.039625,0.092153,0.226671,0.034518,NA,NA,NA,NA,6,NHB,HBSC
S_20_01063,202.NHB.2000.BELUGA.ADN_20_04752.S_20_01063.dl.n_s.bam,0.572784,0.016415,1.00E-05,0.086657,0.275916,0.048219,NA,NA,NA,NA,6,NHB,HBSC
S_20_01066,199.NHB.2000.BELUGA.ADN_20_04746.S_20_01066.dl.n_s.bam,0.662449,0.001937,0.010433,0.065181,0.229472,0.030529,NA,NA,NA,NA,6,NHB,HBSC
S_20_01067,205.NHB.2000.BELUGA.ADN_20_04749.S_20_01067.dl.n_s.bam,0.566,0.01193,0.013515,0.093998,0.256156,0.058401,NA,NA,NA,NA,6,NHB,HBSC
S_20_01259,207.NHB.2007.BELUGA.ADN_20_04654.S_20_01259.dl.n_s.bam,0.602183,0.02035,0.015141,0.084969,0.244366,0.032991,NA,NA,NA,NA,6,NHB,HBSC
S_20_01260,208.NHB.2007.BELUGA.ADN_20_05021.S_20_01260.dl.n_s.bam,0.596502,0.023289,0.004039,0.090768,0.264251,0.021152,NA,NA,NA,NA,6,NHB,HBSC
S_20_01261,206.NHB.2007.BELUGA.ADN_20_04657.S_20_01261.dl.n_s.bam,0.560925,0.029658,0.027237,0.09641,0.236358,0.049412,NA,NA,NA,NA,6,NHB,HBSC
S_20_01279,203.NHB.2000.BELUGA.ADN_20_04743.S_20_01279.dl.n_s.bam,0.5587,0.021792,0.010223,0.103814,0.254713,0.050759,NA,NA,NA,NA,6,NHB,HBSC
S_20_01359,218.NHB.2009.BELUGA.ADN_20_04805.S_20_01359.dl.n_s.bam,0.607128,0.01123,0.01715,0.0771,0.240323,0.047069,NA,NA,NA,NA,6,NHB,HBSC
S_20_01384,204.NHB.2001.BELUGA.ADN_20_04877.S_20_01384.dl.n_s.bam,0.508931,0.019897,0.028092,0.101658,0.287078,0.054343,NA,NA,NA,NA,6,NHB,HBSC
S_20_01388,209.NHB.2001.BELUGA.ADN_20_05953.S_20_01388.dl.n_s.bam,0.570043,0.007438,0.024281,0.115013,0.25819,0.025034,NA,NA,NA,NA,6,NHB,HBSC
S_20_01390,210.NHB.2001.BELUGA.ADN_20_04881.S_20_01390.dl.n_s.bam,0.541523,0.012218,0.004651,0.121797,0.257727,0.062085,NA,NA,NA,NA,6,NHB,HBSC
S_20_01391,201.NHB.2001.BELUGA.ADN_20_04872.S_20_01391.dl.n_s.bam,0.201907,0.030179,0.048651,0.313351,0.260539,0.145374,NA,NA,NA,NA,6,NHB,HBSC
S_20_01392,211.NHB.2001.BELUGA.ADN_20_04873.S_20_01392.dl.n_s.bam,0.530225,0.00915,0.024857,0.107906,0.287352,0.040511,NA,NA,NA,NA,6,NHB,HBSC
S_20_01393,212.NHB.2001.BELUGA.ADN_20_04874.S_20_01393.dl.n_s.bam,0.495188,0.002268,0.02503,0.154359,0.271224,0.05193,NA,NA,NA,NA,6,NHB,HBSC
S_20_01394,214.NHB.2001.BELUGA.ADN_20_04876.S_20_01394.dl.n_s.bam,0.638815,0.002559,0.025648,0.062372,0.234833,0.035773,NA,NA,NA,NA,6,NHB,HBSC
S_20_01413,216.NHB.2001.BELUGA.ADN_20_04867.S_20_01413.dl.n_s.bam,0.53909,0.010181,0.011545,0.129265,0.255333,0.054585,NA,NA,NA,NA,6,NHB,HBSC
S_20_01414,213.NHB.2001.BELUGA.ADN_20_04869.S_20_01414.dl.n_s.bam,0.644559,0.017759,0.017246,0.061361,0.2203,0.038774,NA,NA,NA,NA,6,NHB,HBSC
S_20_01415,219.NHB.2001.BELUGA.ADN_20_04870.S_20_01415.dl.n_s.bam,0.587847,0.024048,0.001561,0.117867,0.236628,0.03205,NA,NA,NA,NA,6,NHB,HBSC
S_20_01480,217.NHB.2001.BELUGA.ADN_20_04898.S_20_01480.dl.n_s.bam,0.616966,0.018277,0.015246,0.086311,0.234657,0.028543,NA,NA,NA,NA,6,NHB,HBSC
S_20_03497,215.NHB.2001.BELUGA.ADN_20_05970.S_20_03497.dl.n_s.bam,0.666763,0.025531,0.019506,0.098089,0.186808,0.003303,NA,NA,NA,NA,6,NHB,HBSC
S_20_01453,223.NHS.1993.BELUGA.ADN_20_04900.S_20_01453.dl.n_s.bam,0.579161,0.022302,0.017896,0.098713,0.235956,0.045973,NA,NA,NA,NA,6,NHS,HBSC
S_20_01528,231.NHS.1989.BELUGA.ADN_20_05001.S_20_01528.dl.n_s.bam,0.537532,0.005365,0.038652,0.105061,0.272186,0.041205,NA,NA,NA,NA,6,NHS,HBSC
S_20_00657,16.NWH.1999.BELUGA.ADN_20_02092.S_20_00657.dl.n_s.bam,0.0263,1.00E-05,0.005873,0.752933,0.10497,0.109915,NA,NA,NA,NA,6,NWH,CS
S_20_00678,44.NWH.1992.BELUGA.ADN_20_01413.S_20_00678.dl.n_s.bam,0.455497,0.022967,0.223397,0.074946,0.164175,0.059018,NA,NA,NA,NA,6,NWH,HBSC
S_20_00681,18.NWH.1999.BELUGA.ADN_20_01484.S_20_00681.dl.n_s.bam,0.642289,0.01629,0.037916,0.072732,0.194537,0.036236,NA,NA,NA,NA,6,NWH,HBSC
S_20_00682,17.NWH.1999.BELUGA.ADN_20_01402.S_20_00682.dl.n_s.bam,0.607274,0.01415,0.005974,0.092823,0.26055,0.01923,NA,NA,NA,NA,6,NWH,HBSC
S_20_00792,22.NWH.2003.BELUGA.ADN_20_02360.S_20_00792.dl.n_s.bam,0.678236,0.019291,0.023803,0.036979,0.20198,0.03971,NA,NA,NA,NA,6,NWH,HBSC
S_20_00795,23.NWH.2003.BELUGA.ADN_20_01016.S_20_00795.dl.n_s.bam,0.658561,1.00E-05,0.014198,0.035374,0.256408,0.035448,NA,NA,NA,NA,6,NWH,HBSC
S_20_00804,24.NWH.2003.BELUGA.ADN_20_02352.S_20_00804.dl.n_s.bam,0.550138,1.00E-05,0.059536,0.088652,0.232323,0.069342,NA,NA,NA,NA,6,NWH,HBSC
S_20_01022,52.NWH.1997.BELUGA.ADN_20_01203.S_20_01022.dl.n_s.bam,0.670346,0.030588,0.015015,0.078465,0.200367,0.005218,NA,NA,NA,NA,6,NWH,HBSC
S_20_01230,27.NWH.2009.BELUGA.ADN_20_04617.S_20_01230.dl.n_s.bam,0.636412,0.021891,0.010999,0.082648,0.241723,0.006327,NA,NA,NA,NA,6,NWH,HBSC
S_20_01233,26.NWH.2009.BELUGA.ADN_20_04620.S_20_01233.dl.n_s.bam,0.688242,1.00E-05,0.006818,0.085566,0.217481,0.001882,NA,NA,NA,NA,6,NWH,HBSC
S_20_01250,31.NWH.1999.BELUGA.ADN_20_04639.S_20_01250.dl.n_s.bam,0.621172,0.01147,0.022953,0.054562,0.245797,0.044047,NA,NA,NA,NA,6,NWH,HBSC
S_20_01282,38.NWH.2005.BELUGA.ADN_20_04738.S_20_01282.dl.n_s.bam,0.602377,0.003789,0.039948,0.097417,0.210726,0.045743,NA,NA,NA,NA,6,NWH,HBSC
S_20_01288,48.NWH.1999.BELUGA.ADN_20_04732.S_20_01288.dl.n_s.bam,0.593192,0.006369,1.00E-05,0.117996,0.252353,0.030081,NA,NA,NA,NA,6,NWH,HBSC
S_20_01290,51.NWH.1999.BELUGA.ADN_20_04730.S_20_01290.dl.n_s.bam,0.611037,0.020497,0.031256,0.085422,0.214949,0.03684,NA,NA,NA,NA,6,NWH,HBSC
S_20_01294,35.NWH.2005.BELUGA.ADN_20_04726.S_20_01294.dl.n_s.bam,0.272943,1.00E-05,0.477298,0.058699,0.150291,0.040759,NA,NA,NA,NA,6,NWH,HBSC
S_20_01296,36.NWH.2005.BELUGA.ADN_20_04724.S_20_01296.dl.n_s.bam,0.499031,0.010763,0.14864,0.066603,0.222139,0.052824,NA,NA,NA,NA,6,NWH,HBSC
S_20_01298,19.NWH.1999.BELUGA.ADN_20_04722.S_20_01298.dl.n_s.bam,0.632288,0.008111,0.013223,0.049591,0.265647,0.03114,NA,NA,NA,NA,6,NWH,HBSC
S_20_01308,37.NWH.2005.BELUGA.ADN_20_04712.S_20_01308.dl.n_s.bam,0.624659,0.00312,0.029675,0.041553,0.289333,0.01166,NA,NA,NA,NA,6,NWH,HBSC
S_20_01310,34.NWH.1999.BELUGA.ADN_20_04710.S_20_01310.dl.n_s.bam,0.655652,0.015037,0.016688,0.046823,0.22014,0.04566,NA,NA,NA,NA,6,NWH,HBSC
S_20_01317,54.NWH.1997.BELUGA.ADN_20_05019.S_20_01317.dl.n_s.bam,0.598342,0.002049,0.038194,0.066419,0.239453,0.055542,NA,NA,NA,NA,6,NWH,HBSC
S_20_01322,53.NWH.1997.BELUGA.ADN_20_04692.S_20_01322.dl.n_s.bam,0.636131,0.014187,0.01975,0.068225,0.238126,0.023581,NA,NA,NA,NA,6,NWH,HBSC
S_20_01363,15.NWH.2014.BELUGA.ADN_20_04776.S_20_01363.dl.n_s.bam,0.60811,0.031614,0.007848,0.104234,0.21337,0.034824,NA,NA,NA,NA,6,NWH,HBSC
S_20_01366,30.NWH.2014.BELUGA.ADN_20_04780.S_20_01366.dl.n_s.bam,0.635042,0.01077,0.02004,0.037077,0.26243,0.034642,NA,NA,NA,NA,6,NWH,HBSC
S_20_01374,25.NWH.2008.BELUGA.ADN_20_04772.S_20_01374.dl.n_s.bam,0.566311,1.00E-05,0.03255,0.09131,0.258048,0.051772,NA,NA,NA,NA,6,NWH,HBSC
S_20_01375,20.NWH.1999.BELUGA.ADN_20_04755.S_20_01375.dl.n_s.bam,0.542713,0.015624,0.072735,0.08391,0.249786,0.035231,NA,NA,NA,NA,6,NWH,HBSC
S_20_01419,49.NWH.2011.BELUGA.ADN_20_04829.S_20_01419.dl.n_s.bam,0.637922,0.017637,0.013354,0.071966,0.257259,0.001861,NA,NA,NA,NA,6,NWH,HBSC
S_20_01514,28.NWH.2012.BELUGA.ADN_20_04986.S_20_01514.dl.n_s.bam,0.593683,0.024025,0.018978,0.075496,0.259688,0.02813,NA,NA,NA,NA,6,NWH,HBSC
S_20_01516,29.NWH.2012.BELUGA.ADN_20_04988.S_20_01516.dl.n_s.bam,0.636263,1.00E-05,0.031801,0.032474,0.265249,0.034202,NA,NA,NA,NA,6,NWH,HBSC
S_20_01551,33.NWH.2010.BELUGA.ADN_20_05933.S_20_01551.dl.n_s.bam,0.636117,1.00E-05,0.021531,0.058523,0.235612,0.048206,NA,NA,NA,NA,6,NWH,HBSC
S_20_01553,56.NWH.2011.BELUGA.ADN_20_05929.S_20_01553.dl.n_s.bam,0.522187,0.020433,0.12602,0.051308,0.221501,0.058552,NA,NA,NA,NA,6,NWH,HBSC
S_20_01555,50.NWH.2014.BELUGA.ADN_20_05927.S_20_01555.dl.n_s.bam,0.657853,0.011335,0.021273,0.079837,0.205672,0.024031,NA,NA,NA,NA,6,NWH,HBSC
S_20_01562,39.NWH.2009.BELUGA.ADN_20_05923.S_20_01562.dl.n_s.bam,0.58594,0.021349,0.004623,0.140988,0.219306,0.027795,NA,NA,NA,NA,6,NWH,HBSC
S_20_01567,55.NWH.2009.BELUGA.ADN_20_05924.S_20_01567.dl.n_s.bam,0.891906,0.016174,1.00E-05,0.08278,1.00E-05,0.00912,NA,NA,NA,NA,6,NWH,HBSC
S_20_01590,40.NWH.2010.BELUGA.ADN_20_05886.S_20_01590.dl.n_s.bam,0.517733,0.028364,0.122239,0.056746,0.197748,0.07717,NA,NA,NA,NA,6,NWH,HBSC
S_20_01594,32.NWH.2009.BELUGA.ADN_20_05871.S_20_01594.dl.n_s.bam,0.49192,0.016866,0.13164,0.081775,0.239814,0.037985,NA,NA,NA,NA,6,NWH,HBSC
S_20_03515,46.NWH.2015.BELUGA.ADN_20_01172.S_20_03515.dl.n_s.bam,0.522675,0.025615,0.113272,0.112446,0.208539,0.017453,NA,NA,NA,NA,6,NWH,HBSC
S_20_03517,47.NWH.2015.BELUGA.ADN_20_01174.S_20_03517.dl.n_s.bam,0.52299,0.01752,0.135202,0.055342,0.229845,0.039102,NA,NA,NA,NA,6,NWH,HBSC
S_20_04103,13.REB.1995.BELUGA.ADN_20_05504.S_20_04103.dl.n_s.bam,0.622393,1.00E-05,0.016966,0.054659,0.263999,0.041973,NA,NA,NA,NA,6,NHB,HBSC
S_20_04108,14.REB.1997.BELUGA.ADN_20_05509.S_20_04108.dl.n_s.bam,0.925667,0.007459,1.00E-05,0.066844,1.00E-05,1.00E-05,NA,NA,NA,NA,6,NHB,HBSC
S_20_04123,11.REB.2006.BELUGA.ADN_20_05524.S_20_04123.dl.n_s.bam,0.533449,0.017226,0.029316,0.116213,0.267508,0.036288,NA,NA,NA,NA,6,NHB,HBSC
S_20_01266,5.RES.2003.BELUGA.ADN_20_04662.S_20_01266.dl.n_s.bam,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.99995,NA,NA,NA,NA,6,RES,RES
S_20_01428,4.RES.2001.BELUGA.ADN_20_04943.S_20_01428.dl.n_s.bam,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.99995,NA,NA,NA,NA,6,RES,RES
S_20_01513,8.RES.2012.BELUGA.ADN_20_04985.S_20_01513.dl.n_s.bam,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.99995,NA,NA,NA,NA,6,RES,RES
S_20_01530,3.RES.2012.BELUGA.ADN_20_05003.S_20_01530.dl.n_s.bam,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.99995,NA,NA,NA,NA,6,RES,RES
S_20_04119,2.RES.1996.BELUGA.ADN_20_05520.S_20_04119.dl.n_s.bam,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.99995,NA,NA,NA,NA,6,RES,RES
S_20_04121,1.RES.1996.BELUGA.ADN_20_05522.S_20_04121.dl.n_s.bam,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.99995,NA,NA,NA,NA,6,RES,RES
S_20_01441,140.SAN.2009.BELUGA.ADN_20_04939.S_20_01441.dl.n_s.bam,0.662018,0.01258,0.046019,0.029068,0.215414,0.034902,NA,NA,NA,NA,6,BEL,HBSC
S_20_01465,130.SAN.1995.BELUGA.ADN_20_04912.S_20_01465.dl.n_s.bam,0.651667,0.015858,0.029444,0.057231,0.217356,0.028444,NA,NA,NA,NA,6,BEL,HBSC
S_20_03642,172.SAN.2018.BELUGA.ADN_20_05389.S_20_03642.dl.n_s.bam,0.666354,0.0241,0.048066,0.056363,0.202867,0.002251,NA,NA,NA,NA,6,BEL,HBSC
S_20_03669,177.SAN.2020.BELUGA.ADN_20_05103.S_20_03669.dl.n_s.bam,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.99995,1.00E-05,NA,NA,NA,NA,6,BEL,SEHB
S_20_03671,180.SAN.2020.BELUGA.ADN_20_05105.S_20_03671.dl.n_s.bam,0.148493,0.011363,0.01559,0.100734,0.664579,0.059242,NA,NA,NA,NA,6,BEL,SEHB
S_20_03846,109.SAN.1994.BELUGA.ADN_20_06011.S_20_03846.dl.n_s.bam,0.634137,0.006107,0.041842,0.082982,0.212708,0.022225,NA,NA,NA,NA,6,BEL,HBSC
S_20_03849,185.SAN.1994.BELUGA.ADN_20_05255.S_20_03849.dl.n_s.bam,0.665033,0.006997,0.042865,0.037586,0.222093,0.025426,NA,NA,NA,NA,6,BEL,HBSC
S_20_03957,115.SAN.2016.BELUGA.ADN_20_05359.S_20_03957.dl.n_s.bam,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.99995,1.00E-05,NA,NA,NA,NA,6,BEL,SEHB
S_20_04029,165.SAN.2016.BELUGA.ADN_20_05430.S_20_04029.dl.n_s.bam,0.632106,0.005389,0.048702,0.026837,0.219609,0.067357,NA,NA,NA,NA,6,BEL,HBSC
